dd_synsets,times_synsets,scores
"['force', 'station', 'damage', 'terrorist', 'station', 'gun', 'situation', 'terrorist', 'station', 'martyr', 'force', 'gun', 'residence', 'station', 'force', 'security', 'damage', 'military', 'terrorist', 'force', 'military', 'gun', 'station', 'military', 'situation', 'military', 'military', 'military', 'military', 'gun', 'gun', 'terrorist', 'state', 'terrorist', 'terrorist', 'military', 'damage', 'terrorist', 'martyr', 'gun', 'station', 'military', 'gun', 'damage', 'damage', 'damage', 'damage', 'gun', 'station', 'gun', 'gun', 'military', 'military', 'injure', 'terrorist', 'gun', 'military', 'collateral']","['army', 'camp', 'attack', 'militant', 'living_quarters', 'injured', 'operation', 'soldier', 'grenade', 'kill', 'jaish-i-mohammed', 'junior', 'beginning', 'fatigues', 'family', 'security', 'operations', 'enter', 'daughter', 'family', 'disturb', 'automatic', 'house', 'attack', 'force', 'military', 'hole', 'transport', 'commission', 'leery', 'noticed', 'child', 'state', 'military_officer', 'woman', 'command', 'assault', 'ani', 'murder', 'profoundly', 'ammunition', 'travel', 'northern', 'heart', 'motion', 'brush', 'attack', 'unarmed', 'pin', 'cautiously', 'chief', 'spray', 'hurl', 'harm', 'gunman', 'flush', 'disturb', 'property']","[0.33, 0.12, 0.12, 0.17, 0.17, 0.12, 0.25, 0.12, 0.14, 0.5, 0.14, 0.46, 0.2, 0.12, 0.25, 1.0, 0.14, 0.33, 0.17, 0.25, 0.25, 0.7, 0.17, 0.25, 0.14, 1.0, 0.17, 0.25, 0.14, 0.86, 0.73, 0.2, 1.0, 0.14, 0.2, 0.2, 0.12, 0.09, 0.33, 0.96, 0.17, 0.33, 0.57, 0.09, 0.12, 0.12, 0.12, 0.31, 0.14, 0.67, 0.48, 0.17, 0.17, 0.5, 0.17, 0.04, 0.25, 0.14]"
"['state', 'party', 'temperature', 'leader', 'end', 'document', 'party', 'risen', 'risen', 'document', 'risen', 'document', 'risen', 'document', 'document', 'temperature', 'leader', 'election', 'risen', 'document', 'temperature', 'manifesto', 'risen', 'temperature', 'document', 'risen', 'district', 'document', 'risen', 'document', 'election', 'state', 'risen', 'party', 'leader', 'risen', 'risen', 'show', 'document', 'party', 'political_campaign', 'temperature', 'risen', 'vision', 'election', 'election', 'risen', 'document', 'document', 'risen', 'state', 'risen', 'risen', 'temperature', 'risen', 'party', 'risen', 'document', 'election', 'temperature', 'result', 'rally', 'leader', 'risen', 'risen', 'rally']","['state', 'party', 'power', 'saffron', 'front', 'twentieth', 'government', 'see', 'leave', 'eastern', 'state', 'following', 'govern', 'assured', 'north', 'form', 'worker', 'violence', 'lag', 'impartially', 'old_age', 'dictate', 'attract', 'seating', 'similarly', 'favor', 'zone', 'organizational', 'thwart', 'everyday', 'election', 'state', 'allege', 'cell', 'official', 'divide', 'knock', 'work', 'autochthonal', 'family', 'political_campaign', 'popularity', 'drink', 'distribution', 'investing', 'development', 'collapse', 'anywhere', 'continuously', 'fall_back', 'manipur', 'print', 'promise', 'form', 'implement', 'police', 'field', 'backward', 'time', 'supply', 'stay', 'row', 'rape', 'develop', 'contest', 'constituency']","[1.0, 1.0, 0.17, 0.11, 0.17, 0.25, 0.25, 0.25, 0.33, 0.09, 0.25, 0.65, 0.25, 0.68, 0.95, 0.11, 0.33, 0.14, 0.2, 0.43, 0.2, 0.14, 0.2, 0.12, 0.33, 0.2, 0.17, 0.02, 0.25, 0.92, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.14, 0.2, 0.99, 0.25, 1.0, 0.17, 0.25, 0.11, 0.12, 0.11, 0.25, 0.65, 0.65, 0.25, 0.5, 0.25, 0.17, 0.11, 0.25, 0.25, 0.2, 0.58, 0.14, 0.2, 0.25, 0.12, 0.11, 0.25, 0.1, 0.2]"
"['prince', 'talk', 'prince', 'joint', 'joint', 'oil', 'agreement', 'transportation', 'acquisition', 'conveyance', 'emirate', 'acquisition', 'emirate', 'crown', 'park', 'prince', 'sheik', 'indian', 'acquisition', 'conveyance', 'cognition', 'signed', 'acquisition', 'conveyance', 'displaced_person', 'land', 'prince', 'prince', 'concession', 'sheik', 'deputation', 'signed', 'sheik', 'signed', 'sheik', 'signed', 'crown', 'aluminum', 'signed', 'prince', 'signed', 'prince', 'sheik', 'conveyance', 'premier', 'talk', 'agreement', 'prince', 'ceremonial', 'acquisition', 'prince', 'sheik', 'signed', 'cognition', 'signed', 'consist', 'show', 'cognition', 'put', 'prince']","['prince', 'sign', 'large', 'gulf', 'leg', 'oil', 'agreement', 'tour', 'visit', 'transportation_system', 'palestine', 'trading', 'india', 'negotiation', 'dubai', 'second', 'spouse', 'indian', 'investing', 'rock', 'foundation', 'flush', 'trade', 'mars', 'exile', 'arrive', 'first', 'offshore', 'concession', 'supplier', 'work_force', 'invest', 'investor', 'calculate', 'member', 'associate', 'literature', 'aluminum', 'follow', 'crude', 'complete', 'sixth', 'sheik', 'bin', 'premier', 'sign', 'keynote', 'personally', 'ceremonial', 'battle', 'ministerial', 'fields', 'harmonize', 'fact', 'estimate', 'stand', 'show', 'movie', 'put', 'religious']","[1.0, 0.25, 0.37, 0.17, 0.17, 1.0, 1.0, 0.14, 0.14, 0.2, 0.17, 0.14, 0.12, 0.12, 0.14, 0.33, 0.2, 1.0, 0.11, 0.17, 0.2, 0.2, 0.14, 0.11, 0.33, 0.5, 0.06, 0.57, 1.0, 0.17, 0.25, 0.14, 0.2, 0.2, 0.17, 0.25, 0.14, 1.0, 0.25, 0.16, 0.2, 0.35, 1.0, 0.25, 1.0, 0.25, 0.2, 0.86, 1.0, 0.17, 0.01, 0.14, 0.2, 0.33, 0.17, 0.25, 1.0, 0.17, 1.0, 0.79]"
"['dubai', 'autopsy', 'land', 'sheik', 'bin', 'premier', 'keynote', 'sheik', 'dubai', 'curate', 'curate', 'sheik', 'dubai', 'dubai', 'panel', 'dubai', 'panel', 'dubai', 'community', 'mosque', 'land', 'acme', 'premier', 'curate', 'dubai', 'people', 'dubai', 'event', 'gulf', 'acme', 'universe', 'length', 'mosque', 'event', 'length', 'deliver', 'dubai', 'dubai', 'sheik', 'people', 'beginning', 'event', 'community', 'land', 'people', 'reception', 'land', 'humanity', 'community', 'community', 'address', 'technology', 'development', 'meet', 'acme', 'address', 'length', 'premier', 'community', 'motto']","['palestine', 'autopsy', 'aluminum', 'ani', 'bin', 'premier', 'crown', 'muscat', 'dubai', 'prince', 'curate', 'sheik', 'palestine', 'expansive', 'collar', 'palestinian', 'necktie', 'ceremonial', 'diaspora', 'temple', 'region', 'honor', 'work', 'president', 'indian', 'relationship', 'historic', 'chop', 'gulf', 'recognition', 'universe', 'money', 'mosque', 'sport', 'paisa', 'confer', 'hapless', 'complex', 'forward', 'relations', 'mausoleum', 'appreciation', 'deputation', 'exchange', 'people', 'reception', 'royal', 'ease', 'state', 'government', 'address', 'technology', 'gesture', 'meet', 'acme', 'address', 'degree', 'reach', 'community', 'negotiation']","[0.14, 1.0, 0.12, 0.09, 1.0, 1.0, 0.14, 0.1, 1.0, 0.17, 1.0, 1.0, 0.14, 0.97, 0.17, 0.03, 0.12, 0.12, 0.2, 0.33, 0.25, 0.17, 0.33, 0.11, 0.32, 0.2, 0.87, 0.17, 1.0, 0.17, 1.0, 0.14, 1.0, 0.2, 0.12, 0.2, 0.25, 0.93, 0.14, 0.17, 0.17, 0.12, 0.2, 0.12, 1.0, 1.0, 0.14, 0.25, 0.14, 0.17, 1.0, 1.0, 0.17, 1.0, 1.0, 1.0, 0.25, 0.33, 1.0, 0.2]"
"['palestine', 'universe', 'expansive', 'confer', 'palestinian', 'king', 'president', 'state', 'relations', 'premier', 'king', 'citation', 'recognition', 'palestine', 'expansive', 'wise', 'bahrain', 'acknowledge', 'appreciation', 'read', 'honor', 'recognition', 'saudi', 'bahrain', 'expansive', 'very_important_person', 'curate', 'reason', 'expansive', 'person', 'promote', 'palestine', 'contribution', 'leadership', 'democracy', 'award', 'quality', 'indian', 'similar', 'peoples', 'independence', 'high', 'freedom', 'right', 'china', 'leadership', 'person', 'palestine', 'leadership', 'peace', 'attempt', 'palestine', 'foreign', 'palestine', 'region', 'international', 'support', 'expansive', 'order', 'give', 'palestine', 'visit', 'democracy', 'democracy', 'national', 'first']","['palestine', 'collar', 'expansive', 'confer', 'palestinian', 'king', 'president', 'state', 'relations', 'premier', 'king', 'citation', 'recognition', 'exalted', 'predominate', 'wise', 'bahrain', 'recognize', 'appreciation', 'read', 'stature', 'recognition', 'saudi', 'arabian_peninsula', 'receive', 'very_important_person', 'curate', 'decision', 'rank', 'head', 'promote', 'eleven', 'contribution', 'arrival', 'democracy', 'award', 'authority', 'indian', 'similar', 'peoples', 'independence', 'high', 'freedom', 'right', 'china', 'autopsy', 'person', 'bilateral', 'leadership', 'peace', 'attempt', 'cardinal', 'foreign', 'left', 'region', 'international', 'support', 'make', 'order', 'give', 'official', 'visit', 'meeting', 'leadership', 'national', 'first']","[1.0, 0.14, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.55, 0.33, 1.0, 1.0, 0.14, 1.0, 1.0, 0.33, 1.0, 1.0, 0.2, 0.25, 1.0, 1.0, 0.1, 0.25, 0.12, 1.0, 0.29, 1.0, 0.17, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.17, 1.0, 0.22, 1.0, 1.0, 1.0, 0.69, 1.0, 0.29, 1.0, 1.0, 1.0, 0.33, 1.0, 1.0, 0.19, 1.0, 0.2, 0.2, 1.0, 1.0]"
"['education', 'date', 'class', 'person', 'examination', 'reservation', 'compulsory', 'right', 'compulsory', 'age', 'compulsory', 'admission', 'date', 'application', 'age', 'admission', 'board', 'person', 'admission', 'year', 'person', 'board', 'take', 'mismatch', 'mismatch', 'person', 'compulsory', 'compulsory', 'admission', 'education', 'compulsory', 'compulsory', 'age', 'admission', 'year', 'admission', 'examination', 'reservation', 'payment', 'compulsory', 'class', 'year', 'take', 'admission', 'entrance', 'compulsory', 'entrance', 'payment', 'name', 'admission', 'mismatch', 'get_down', 'compulsory', 'admission', 'class', 'class', 'compulsory', 'person', 'examination', 'admission', 'admission', 'payment', 'examination']","['carnival', 'float', 'parade', 'spokesman', 'tourism', 'state', 'keep', 'rule', 'play', 'lead', 'state', 'portuguese', 'float', 'commercialization', 'abstinence', 'symbolically', 'department', 'organizer', 'fabulous', 'lent', 'liquor', 'committee', 'permit', 'fictional_character', 'tradition', 'participant', 'lead', 'promote', 'religious', 'preparation', 'choose', 'choose', 'pollution', 'popular', 'year', 'coastal', 'time', 'city', 'stock', 'observe', 'traffic', 'century', 'introduce', 'annual', 'vehicle', 'govern', 'weapon', 'things', 'highlight', 'earlier', 'agreement', 'get_down', 'transport', 'chief', 'culture', 'village', 'let', 'person', 'function', 'representative', 'important', 'capital', 'event']","[0.17, 0.17, 0.25, 0.25, 0.12, 0.33, 0.33, 0.25, 0.25, 0.14, 0.25, 0.65, 0.17, 0.25, 0.14, 0.23, 0.2, 0.17, 0.4, 0.25, 0.14, 0.5, 0.2, 0.11, 0.17, 0.25, 0.33, 0.25, 0.68, 0.33, 0.25, 0.25, 0.14, 0.66, 1.0, 0.82, 0.14, 0.25, 0.12, 0.33, 0.33, 0.33, 0.17, 0.16, 0.14, 0.25, 0.12, 0.14, 0.2, 0.58, 0.11, 1.0, 0.25, 0.72, 0.17, 0.14, 0.33, 1.0, 0.2, 0.16, 0.6, 0.14, 0.25]"
"['palestine', 'event', 'visit', 'premier', 'premier', 'visit', 'autopsy', 'visit', 'bilateral', 'arafat', 'event', 'curate', 'event', 'palestinian', 'visit', 'host', 'food', 'host', 'stadium', 'visit', 'event', 'continue', 'universe', 'event', 'president', 'visit', 'event', 'honor', 'dubai', 'gulf', 'palestine', 'stadium', 'event', 'palestine', 'premier', 'premier', 'host', 'premier', 'premier', 'stadium', 'visit', 'event', 'premier', 'particular', 'stadium', 'event', 'status', 'curate', 'stadium', 'host', 'besides', 'stadium', 'tribute', 'continue', 'visit', 'president', 'visit', 'event']","['palestine', 'chop', 'jordanian', 'premier', 'escort', 'israeli', 'autopsy', 'visit', 'bilateral', 'arafat', 'journey', 'curate', 'tour', 'palestinian', 'historic', 'arab', 'aluminum', 'sheik', 'bin', 'west', 'chop', 'confer', 'asia', 'trip', 'president', 'expansive', 'meet', 'honor', 'amman', 'ramus', 'palestine', 'watch', 'cooperation', 'flies', 'confer', 'tweet', 'ruler', 'embark', 'agree', 'mausoleum', 'huge', 'crown', 'arrive', 'particular', 'royal', 'two', 'recognition', 'prince', 'edition', 'very_important_person', 'besides', 'helicopter', 'thanks', 'prosecute', 'ceremonial', 'chief_executive_officer', 'fifth', 'collaboration']","[1.0, 0.17, 0.33, 1.0, 0.2, 0.13, 1.0, 1.0, 1.0, 1.0, 0.14, 1.0, 0.12, 1.0, 0.3, 0.17, 0.14, 0.2, 0.17, 0.15, 0.17, 0.12, 0.12, 0.12, 1.0, 0.78, 0.2, 1.0, 0.25, 0.1, 1.0, 0.11, 0.33, 0.14, 0.11, 0.2, 0.25, 0.2, 0.33, 0.14, 0.88, 0.14, 0.33, 1.0, 0.14, 0.11, 0.2, 0.17, 0.11, 0.25, 1.0, 0.1, 0.2, 0.33, 0.15, 0.33, 0.66, 0.25]"
"['acquisition', 'deadliness', 'government', 'details', 'jet', 'deadliness', 'aircraft', 'baseless', 'acquisition', 'france', 'baseless', 'baseless', 'year', 'acquisition', 'state', 'statement', 'baseless', 'defense_mechanism', 'baseless', 'uncover', 'baseless', 'acquisition', 'allegation', 'state', 'government', 'baseless', 'defense_mechanism', 'baseless', 'baseless', 'make', 'baseless', 'assets', 'combatant', 'statement', 'baseless', 'term', 'provision', 'baseless', 'statement', 'statement', 'acquisition', 'government', 'sign', 'government', 'government', 'government', 'baseless', 'state', 'sign', 'acquisition', 'baseless', 'acquisition', 'aircraft', 'baseless', 'statement', 'sign', 'jet', 'baseless', 'baseless', 'state', 'acquisition', 'acquisition', 'baseless']","['deal', 'corruptness', 'congress', 'details', 'jet', 'monetary_value', 'aircraft', 'secret', 'question', 'france', 'procure', 'compromise', 'yesterday', 'industry', 'answer', 'demand', 'manufacture', 'issue', 'let', 'uncover', 'political', 'finance', 'allegation', 'state', 'parliament', 'seriously', 'defense_mechanism', 'mention', 'public', 'make', 'please', 'cost', 'curate', 'notice', 'unrealistic', 'stigmatize', 'premise', 'fishy', 'capitalism', 'assertion', 'charge', 'government', 'negociate', 'manufacturer', 'government', 'party', 'snatch', 'ink', 'unwrap', 'buying', 'pass', 'procedure', 'aircraft', 'undertake', 'answer', 'repeat', 'airplane', 'interested', 'indulge', 'defend', 'acquisition', 'address', 'violate']","[0.17, 0.14, 0.12, 1.0, 1.0, 0.17, 1.0, 0.79, 0.14, 1.0, 0.2, 0.25, 0.14, 0.12, 0.5, 0.25, 0.17, 0.2, 0.33, 1.0, 0.95, 0.12, 1.0, 1.0, 0.12, 0.9, 1.0, 0.17, 0.61, 1.0, 0.25, 0.2, 0.17, 0.33, 0.27, 0.25, 0.33, 0.17, 0.11, 0.33, 0.14, 1.0, 0.14, 0.17, 1.0, 0.25, 0.2, 0.17, 0.17, 0.33, 0.25, 0.2, 1.0, 0.17, 0.5, 0.17, 0.5, 0.78, 0.33, 0.25, 1.0, 0.2, 0.33]"
"['occupation', 'development', 'need', 'set', 'young_person', 'state', 'state', 'assembly', 'assembly', 'election', 'premier', 'state', 'change', 'change', 'fill', 'premier', 'assembly', 'assembly', 'premier', 'state', 'premier', 'age', 'state', 'premier', 'young_person', 'assembly', 'occupation', 'young_person', 'premier', 'state', 'pickings', 'post', 'autopsy', 'bring', 'state', 'boundary_line', 'state', 'premier', 'government', 'premier', 'age', 'premier', 'premier', 'premier', 'state', 'second', 'train', 'unemployment', 'name', 'election', 'curate', 'election', 'government', 'premier', 'need', 'change', 'state']","['throw', 'development', 'prosperity', 'people', 'gem', 'away', 'state', 'roadway', 'transportation_system', 'election', 'gripe', 'state', 'transformation', 'destiny', 'change', 'seal', 'highway', 'internet', 'develop', 'back', 'stay', 'connectivity', 'roads', 'rail', 'voter', 'highway', 'means', 'consequence', 'front', 'approaching', 'vote', 'land', 'autopsy', 'bring', 'good', 'boundary_line', 'long', 'premier', 'government', 'populate', 'manner', 'desire', 'leave', 'travel', 'international', 'march', 'address', 'file', 'name', 'election', 'curate', 'visit', 'meeting', 'keep', 'security', 'time', 'new']","[0.2, 1.0, 0.25, 0.25, 0.11, 0.01, 1.0, 0.12, 0.14, 1.0, 0.25, 1.0, 0.5, 0.33, 0.5, 0.25, 0.12, 0.12, 0.25, 0.2, 0.25, 0.33, 0.14, 0.25, 0.17, 0.12, 0.2, 0.12, 0.2, 0.88, 0.25, 0.17, 1.0, 1.0, 0.61, 1.0, 0.64, 1.0, 1.0, 0.25, 0.33, 0.33, 0.33, 0.33, 0.33, 0.12, 0.2, 0.11, 1.0, 1.0, 1.0, 0.17, 0.17, 0.33, 0.25, 0.25, 0.23]"
"['campaigner', 'document', 'polls', 'file', 'rio_de_janeiro', 'contestant', 'party', 'election', 'seating', 'campaigner', 'nationalist', 'contestant', 'nomination', 'contestant', 'mugwump', 'house', 'nomination', 'nomination', 'nomination', 'nationalist', 'withdrawal', 'house', 'march', 'end', 'election', 'nationalist', 'document', 'contest', 'travel', 'election', 'nationalist', 'poll', 'nomination', 'nomination', 'party', 'consequence', 'nomination', 'nomination', 'date', 'election', 'nomination', 'follow', 'curate', 'contestant', 'state', 'democratic', 'nationalist', 'party', 'nationalist', 'state', 'govern', 'entire', 'govern', 'contestant', 'nationalist', 'lead']","['campaigner', 'document', 'polls', 'file', 'rio_de_janeiro', 'patriot', 'party', 'examination', 'seating', 'head', 'establish', 'woman', 'invalid', 'back', 'mugwump', 'assembly', 'valid', 'progressive', 'nomination', 'fray', 'withdrawal', 'office', 'january', 'adjourn', 'purpose', 'state', 'document', 'contest', 'return', 'exercise', 'unclutter', 'agreement', 'independent', 'electoral', 'peoples', 'consequence', 'representational', 'high', 'date', 'contest', 'ever', 'follow', 'curate', 'military_officer', 'seat', 'democratic', 'transport', 'constituency', 'declare', 'state', 'conduct', 'entire', 'govern', 'military_officer', 'use', 'lead']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 0.12, 1.0, 0.25, 0.25, 0.25, 0.34, 0.12, 1.0, 0.12, 0.81, 0.24, 1.0, 0.17, 1.0, 0.17, 0.33, 0.5, 0.11, 0.25, 1.0, 1.0, 0.5, 0.11, 0.25, 0.17, 0.28, 0.49, 0.17, 1.0, 0.39, 0.76, 1.0, 0.17, 0.9, 1.0, 1.0, 0.17, 0.14, 1.0, 0.25, 0.2, 0.2, 1.0, 0.25, 1.0, 1.0, 0.17, 0.33, 1.0]"
"['mining', 'lease', 'operations', 'iron', 'order', 'illegally', 'stop', 'transportation_system', 'iron', 'court', 'illegally', 'mining', 'rider', 'committee', 'mining', 'environment', 'state', 'policy', 'illegal', 'government', 'illegally', 'mining', 'order', 'operations', 'justice', 'illegally', 'rider', 'clearance', 'rider', 'government', 'obtain', 'illegally', 'cancel', 'order', 'environment', 'mining', 'rider', 'report', 'rider', 'illegally', 'holder', 'operations', 'shah', 'mining', 'lease', 'court', 'illegally', 'policy', 'illegally', 'metric_ton', 'illegally', 'mining', 'illegally', 'mining', 'justice', 'report', 'mining', 'order', 'mining', 'illegally', 'publish', 'rider', 'operations', 'report', 'illegally', 'lease', 'illegally', 'transportation_system']","['mining', 'lease', 'reclamation', 'scandium', 'order', 'allow', 'inquiry', 'mine', 'iron', 'court', 'state', 'bigger', 'owner', 'committee', 'second', 'need', 'state', 'issue', 'illegal', 'company', 'fail', 'fresh', 'direct', 'reclamation', 'illegality', 'extract', 'accountant', 'clearance', 'reporter', 'government', 'unearth', 'compel', 'cancel', 'command', 'shame', 'necessarily', 'convener', 'natural', 'adviser', 'intervene', 'holder', 'action', 'shah', 'grateful', 'lease', 'law', 'stop', 'possibility', 'rent', 'centimeter', 'repress', 'apt', 'repress', 'environmental', 'power', 'option', 'applicable', 'accord', 'aside', 'take', 'indicate', 'consequence', 'misdemeanor', 'remark', 'raise', 'moment', 'put', 'panel']","[1.0, 1.0, 0.09, 0.33, 1.0, 0.2, 0.09, 0.2, 1.0, 1.0, 0.25, 0.17, 0.14, 1.0, 0.05, 0.2, 1.0, 0.17, 1.0, 0.2, 0.33, 0.4, 0.5, 0.09, 0.17, 0.25, 0.17, 1.0, 0.2, 1.0, 0.2, 0.25, 1.0, 0.5, 0.2, 0.13, 0.17, 0.12, 0.17, 0.2, 1.0, 0.2, 1.0, 0.74, 1.0, 0.14, 0.33, 0.12, 0.12, 0.2, 0.25, 0.36, 0.25, 0.43, 0.2, 0.2, 0.91, 0.2, 0.01, 0.25, 0.2, 0.12, 0.11, 0.12, 0.2, 0.12, 0.25, 0.2]"
"['print', 'information', 'card_game', 'laminate', 'card', 'dysfunctional', 'download', 'information', 'caution', 'print', 'print', 'print', 'information', 'valid', 'information', 'card', 'person', 'agency', 'caution', 'useable', 'polyvinyl_chloride', 'print', 'version', 'absolutely', 'print', 'print', 'caution', 'information', 'part', 'print', 'roll_up', 'punishable', 'unauthorized', 'print', 'print', 'print', 'print', 'print', 'card', 'part', 'caution', 'elements', 'sum', 'card_game', 'become', 'print', 'person', 'state', 'unauthorized', 'part', 'frequently', 'print', 'state', 'part', 'people', 'print', 'print', 'authority', 'part', 'unauthorized', 'print', 'unauthorized', 'letter', 'sum', 'condemnable', 'sum', 'person', 'unauthorized', 'person', 'person', 'unauthorized', 'manner', 'people', 'fall', 'card']","['fictile', 'printing', 'card_game', 'laminate', 'card', 'dysfunctional', 'download', 'code', 'caution', 'unnecessary', 'personal', 'ordinary', 'consent', 'valid', 'information', 'paper', 'person', 'agency', 'inform', 'useable', 'polyvinyl_chloride', 'devious', 'version', 'absolutely', 'demographic', 'normally', 'rede', 'details', 'render', 'cautious', 'roll_up', 'punishable', 'use', 'wholly', 'collect', 'public', 'furthermore', 'even', 'waste', 'part', 'warn', 'elements', 'payment', 'offense', 'become', 'quick', 'chief_executive_officer', 'state', 'share', 'possibility', 'frequently', 'alone', 'state', 'link', 'data', 'sensitive', 'wholly', 'authority', 'kind', 'assert', 'mobile', 'get', 'letter', 'cost', 'condemnable', 'share', 'body', 'use', 'response', 'representative', 'travel', 'number', 'law', 'march', 'till']","[0.4, 0.17, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.81, 0.96, 0.12, 0.2, 1.0, 1.0, 0.5, 1.0, 1.0, 0.33, 1.0, 1.0, 0.42, 1.0, 1.0, 0.83, 0.09, 0.12, 0.5, 0.17, 0.64, 1.0, 1.0, 0.33, 0.01, 0.9, 0.93, 0.95, 0.03, 0.25, 1.0, 0.5, 1.0, 0.14, 0.2, 1.0, 0.53, 0.14, 1.0, 0.14, 0.11, 1.0, 0.42, 1.0, 0.2, 0.25, 0.67, 0.06, 1.0, 0.1, 0.25, 0.56, 0.33, 1.0, 0.17, 1.0, 0.33, 0.17, 0.33, 0.14, 0.25, 0.33, 0.2, 0.25, 0.17, 0.17]"
